stagione_target,player_id,nome_giocatore,ruolo,squadra_giocatore_target,squadra_giocatore_n1,cambio_squadra,presenze_cumulate_carriera_n1,fantamedia_target,gol_target,assist_target,bonus_netti_target,presenze_target,voto_medio_target,presenze_titolare_target,fantamedia_lag1,gol_lag1,assist_lag1,bonus_netti_lag1,presenze_lag1,voto_medio_lag1,minuti_totali_lag1,xg_totale_lag1,xa_totale_lag1,shots_totali_lag1,presenze_titolare_lag1,ammonizioni_totali_lag1,espulsioni_totali_lag1,rigori_segnati_totali_lag1,rigori_sbagliati_totali_lag1,rigori_parati_totali_lag1,fantamedia_ma3,gol_ma3,assist_ma3,bonus_netti_ma3,presenze_ma3,voto_medio_ma3,minuti_totali_ma3,xg_totale_ma3,xa_totale_ma3,shots_totali_ma3,presenze_titolare_ma3,ammonizioni_totali_ma3,espulsioni_totali_ma3,rigori_segnati_totali_ma3,rigori_sbagliati_totali_ma3,rigori_parati_totali_ma3,fantamedia_std3,fantamedia_trend3,gol_std3,gol_trend3,assist_std3,assist_trend3,bonus_netti_std3,bonus_netti_trend3,presenze_std3,presenze_trend3,voto_medio_std3,voto_medio_trend3,minuti_totali_std3,minuti_totali_trend3,xg_totale_std3,xg_totale_trend3,xa_totale_std3,xa_totale_trend3,shots_totali_std3,shots_totali_trend3,presenze_titolare_std3,presenze_titolare_trend3,ammonizioni_totali_std3,ammonizioni_totali_trend3,espulsioni_totali_std3,espulsioni_totali_trend3,rigori_segnati_totali_std3,rigori_segnati_totali_trend3,rigori_sbagliati_totali_std3,rigori_sbagliati_totali_trend3,rigori_parati_totali_std3,rigori_parati_totali_trend3,fantamedia_career_mean,gol_career_mean,assist_career_mean,bonus_netti_career_mean,presenze_career_mean,voto_medio_career_mean,minuti_totali_career_mean,xg_totale_career_mean,xa_totale_career_mean,shots_totali_career_mean,presenze_titolare_career_mean,ammonizioni_totali_career_mean,espulsioni_totali_career_mean,rigori_segnati_totali_career_mean,rigori_sbagliati_totali_career_mean,rigori_parati_totali_career_mean,eta_n1,squadra_in_champions_n1,squadra_in_champions_target,squadra_punti_finali_n1,squadra_posizione_finale_n1,squadra_nuova_punti_finali_n1,squadra_nuova_posizione_finale_n1,quotazione_iniziale_n1,quotazione_attuale_n1,fvm_n1,quotazione_iniziale_target,infortuni_n1_count,infortuni_n1_giorni_totali,infortuni_career_count,altezza_m,nazionalita,piede_dominante,titolarita_forum,media_voto_forum,salute_forum,bonus_forum,consiglio_esperti_forum,totale_forum
2017-18,697,Cuadrado,centrocampista,Juventus,Juventus,0.0,2.0,7.125,4.0,6.0,15.5,20.0,6.35,15.0,6.25,2.0,6.0,8.0,30.0,5.983333333333333,2114.0,3.0361419711261988,6.472433764487505,36.0,21.0,8.0,0.0,0.0,0.0,0.0,6.615384615384615,3.0,5.0,11.5,28.0,6.193589743589744,1906.5,2.7101810933090746,5.09850993193686,36.0,18.5,5.0,0.0,0.0,0.0,0.0,0.3653846153846154,-0.7307692307692308,1.0,-2.0,1.0,2.0,3.5,-7.0,2.0,4.0,0.2102564102564104,-0.4205128205128208,207.5,415.0,0.32596087781712413,0.6519217556342483,1.3739238325506449,2.7478476651012897,0.0,0.0,2.5,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.615384615384615,3.0,5.0,11.5,28.0,6.193589743589744,1906.5,2.7101810933090746,5.09850993193686,36.0,18.5,5.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,88.0,1.0,,,15.0,12.0,,12.0,0.0,0,0.0,1.76,Colombia,,,,,,,
2018-19,697,Cuadrado,centrocampista,Juventus,Juventus,0.0,3.0,5.96875,1.0,2.0,3.0,16.0,5.78125,14.0,7.125,4.0,6.0,15.5,20.0,6.35,1366.0,3.7404128592461348,3.0596492774784565,27.0,15.0,5.0,0.0,0.0,0.0,0.0,6.78525641025641,3.3333333333333335,5.333333333333333,12.833333333333334,25.333333333333332,6.245726495726495,1726.3333333333333,3.0535916819547615,4.418889713784059,33.0,17.333333333333332,5.0,0.0,0.0,0.0,0.0,0.3830362883058286,0.07211538461538458,0.9428090415820634,0.0,0.9428090415820634,1.0,3.423773097362356,0.25,4.109609335312651,-3.0,0.1868376850352899,-0.02692307692307727,305.98075465986784,-166.5,0.5538008011606347,0.6780963218770921,1.477231108169794,-0.33246841095387936,4.242640687119285,-4.5,2.6246692913372702,-0.5,2.449489742783178,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78525641025641,3.3333333333333335,5.333333333333333,12.833333333333334,25.333333333333332,6.245726495726497,1726.3333333333333,3.0535916819547615,4.418889713784059,33.0,17.333333333333332,5.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,92.0,1.0,,,12.0,11.0,,18.0,0.0,0,0.0,1.76,Colombia,,,,,,,
2019-20,697,Cuadrado,centrocampista,Juventus,Juventus,0.0,4.0,6.181818181818182,2.0,3.0,4.5,33.0,6.045454545454546,28.0,5.96875,1.0,2.0,3.0,16.0,5.78125,1218.0,1.7768206354230642,2.245125226676464,17.0,14.0,4.0,0.0,0.0,0.0,0.0,6.447916666666667,2.3333333333333335,4.666666666666667,8.833333333333334,22.0,6.038194444444444,1566.0,2.8511251552651324,3.9257360895474753,26.666666666666668,16.666666666666668,5.666666666666667,0.0,0.0,0.0,0.0,0.49234592908735303,-0.140625,1.247219128924647,-0.5,1.8856180831641267,-2.0,5.137011669140814,-2.5,5.887840577551898,-7.0,0.23540949677708295,-0.1010416666666667,392.17683086417367,-448.0,0.8122384797492805,-0.6296606678515673,1.8312316698500013,-2.1136542689055204,7.760297817881877,-9.5,3.0912061651652345,-3.5,1.699673171197595,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5811298076923075,2.75,4.5,10.375,23.0,6.129607371794872,1599.25,2.734398920321837,3.87544859200716,29.0,16.5,4.75,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,1.0,,,18.0,11.0,,9.0,0.0,0,0.0,1.76,Colombia,,,,,,,
2020-21,697,Cuadrado,centrocampista,Juventus,Juventus,0.0,5.0,6.637931034482759,1.0,9.0,9.5,29.0,6.310344827586207,26.0,6.181818181818182,2.0,3.0,4.5,33.0,6.045454545454546,2647.0,1.2743014078587294,4.4293615110218525,20.0,28.0,7.0,1.0,0.0,0.0,0.0,6.425189393939394,2.3333333333333335,3.6666666666666665,7.666666666666667,23.0,6.058901515151516,1743.6666666666667,2.2638449675093093,3.244712005058924,21.333333333333332,19.0,5.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5024278892152989,-0.47159090909090917,1.247219128924647,-1.0,1.699673171197595,-1.5,5.57275116576683,-5.5,7.2571803523590805,6.5,0.2323858233922246,-0.1522727272727269,641.6044125644884,640.5,1.0640554332988057,-1.2330557256937027,0.9012614109559183,0.684856116771698,4.189935029992178,-3.5,6.377042156569663,6.5,1.247219128924647,1.0,0.4714045207910317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.501267482517482,2.6,4.2,9.2,25.0,6.112776806526807,1808.8,2.4423794178292155,3.9862311758100986,27.2,18.8,5.2,0.2,0.0,0.0,0.0,31.0,1.0,1.0,83.0,1.0,,,9.0,10.0,,13.0,0.0,0,0.0,1.76,Colombia,,,,,,,
2021-22,697,Cuadrado,difensore,Juventus,Juventus,0.0,6.0,6.625,4.0,3.0,10.5,32.0,6.296875,28.0,6.637931034482759,1.0,9.0,9.5,29.0,6.310344827586207,2185.0,2.4506933353841305,9.995604634284973,19.0,26.0,9.0,1.0,1.0,0.0,0.0,6.262833072100314,1.3333333333333333,4.666666666666667,5.666666666666667,26.0,6.045683124346918,2016.6666666666667,1.833938459555308,5.55669712399443,18.666666666666668,22.666666666666668,6.666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2791336281704795,0.33459051724137945,0.4714045207910317,0.0,3.0912061651652345,3.5,2.778888666755511,3.25,7.2571803523590805,6.5,0.21600211932733768,0.26454741379310365,595.4059306239923,483.5,0.48195527189559373,0.3369363499805331,3.26298911533051,3.8752397038042545,1.247219128924647,1.0,6.182412330330469,6.0,2.0548046676563256,2.5,0.4714045207910317,0.5,0.4714045207910317,0.5,0.0,0.0,0.0,0.0,6.524044741178362,2.3333333333333335,5.0,9.25,25.666666666666668,6.145704810036707,1871.5,2.4437650707550347,4.987793418889244,25.833333333333332,20.0,5.833333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,32.0,1.0,1.0,75.0,5.0,,,13.0,16.0,,18.0,0.0,0,0.0,1.76,Colombia,,,,,,,
2022-23,697,Cuadrado,difensore,Juventus,Juventus,0.0,7.0,5.916666666666667,1.0,3.0,2.0,30.0,5.85,24.0,6.625,4.0,3.0,10.5,32.0,6.296875,2503.0,2.4366768915206194,6.2659034337848425,36.0,28.0,9.0,0.0,0.0,0.0,0.0,6.481583072100314,2.3333333333333335,5.0,8.166666666666666,31.333333333333332,6.217558124346918,2445.0,2.0538905449211597,6.89695652636389,25.0,27.333333333333332,8.333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,0.21203151494937802,0.22159090909090917,1.247219128924647,1.0,2.8284271247461903,0.0,2.6246692913372702,3.0,1.699673171197595,-0.5,0.12181978619932173,0.12571022727272707,193.0181338631166,-72.0,0.5512824636814013,0.581187741830945,2.3158060700410816,0.918270961381495,7.788880963698615,8.0,0.9428090415820634,0.0,0.9428090415820634,1.0,0.4714045207910317,-0.5,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,6.538466921010025,2.5714285714285716,4.714285714285714,9.428571428571429,26.571428571428573,6.167300551460035,1961.7142857142858,2.442752473721547,5.17038056387433,27.285714285714285,21.142857142857142,6.285714285714286,0.2857142857142857,0.14285714285714285,0.0,0.0,33.0,1.0,1.0,70.0,4.0,,,18.0,18.0,,15.0,0.0,0,0.0,1.76,Colombia,,,,,,,
2023-24,697,Cuadrado,centrocampista,Inter,Juventus,1.0,8.0,6.2,0.0,2.0,1.5,10.0,6.05,0.0,5.916666666666667,1.0,3.0,2.0,30.0,5.85,2097.0,1.2184922704473138,3.6429902967065573,32.0,24.0,6.0,1.0,0.0,0.0,0.0,6.393199233716476,2.0,5.0,7.333333333333333,30.333333333333332,6.152406609195403,2261.6666666666665,2.0352874991173544,6.634832788258791,29.0,26.0,8.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3370007601450464,-0.36063218390804597,1.4142135623730951,0.0,2.8284271247461903,-3.0,3.793268892247014,-3.75,1.247219128924647,0.5,0.2139044600245575,-0.23017241379310382,174.38909242138843,-44.0,0.5775897906289854,-0.6161005324684083,2.6065313965685175,-3.176307168789208,7.2571803523590805,6.5,1.632993161855452,-1.0,1.4142135623730951,-1.5,0.4714045207910317,0.0,0.4714045207910317,-0.5,0.0,0.0,0.0,0.0,6.460741889217105,2.375,4.5,8.5,27.0,6.1276379825275304,1978.625,2.2897199483122677,4.979456780478358,27.875,21.5,6.25,0.375,0.125,0.0,0.0,34.0,1.0,1.0,69.0,4.0,69.0,3.0,15.0,7.0,11.0,9.0,3.0,52.0,3.0,1.76,Colombia,,,,,,,
2024-25,697,Cuadrado,difensore,Atalanta,Inter,1.0,9.0,6.1,0.0,2.0,0.5,20.0,6.075,7.0,6.2,0.0,2.0,1.5,10.0,6.05,234.0,0.24322540313005447,1.708009822294116,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.247222222222223,1.6666666666666667,2.6666666666666665,4.666666666666667,24.0,6.065625,1611.3333333333333,1.2994648550326626,3.8723011842618384,24.333333333333332,17.333333333333332,5.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2910973279179793,-0.2124999999999999,1.699673171197595,-2.0,0.4714045207910317,-0.5,4.1298372311212885,-4.5,9.93310961716756,-11.0,0.1827702052213837,-0.12343750000000009,987.9252108445367,-1134.5,0.8973014274558726,-1.0967257441952825,1.8678037291215472,-2.2789468057453632,13.767917618708921,-15.5,12.364824660660938,-14.0,3.299831645537222,-4.0,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.431770568192983,2.111111111111111,4.222222222222222,7.722222222222222,25.11111111111111,6.119011540024471,1784.7777777777778,2.062331665514244,4.615962674013442,25.333333333333332,19.11111111111111,5.666666666666667,0.3333333333333333,0.1111111111111111,0.0,0.0,35.0,1.0,1.0,93.0,1.0,66.0,5.0,9.0,5.0,6.0,4.0,5.0,189.0,8.0,1.76,Colombia,,,,,,,
2025-26,697,Cuadrado,difensore,Pisa,Atalanta,1.0,10.0,6.133333333333334,0.0,0.0,1.5,15.0,6.033333333333333,2.0,6.1,0.0,2.0,0.5,20.0,6.075,800.0,1.4727812930941582,2.286779422312975,16.0,7.0,3.0,0.0,0.0,0.0,0.0,6.072222222222223,0.3333333333333333,2.3333333333333335,1.3333333333333333,20.0,5.991666666666667,1043.6666666666667,0.9781663222238421,2.545926513771216,17.666666666666668,10.333333333333334,3.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0.11732617823301589,0.09166666666666634,0.4714045207910317,-0.5,0.4714045207910317,-0.5,0.6236095644623235,-0.75,8.16496580927726,-5.0,0.10069204977995494,0.11250000000000027,779.838587287281,-648.5,0.5299492696969449,0.1271445113234222,0.8109275636980156,-0.6781054371967912,11.08552609887726,-8.0,10.077477638553983,-8.5,2.0548046676563256,-1.5,0.4714045207910317,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.398593511373685,1.9,4.0,7.0,24.6,6.114610386022024,1686.3,2.0033766282722354,4.383044348843396,24.4,17.9,5.4,0.3,0.1,0.0,0.0,36.0,1.0,0.0,74.0,3.0,,,4.0,8.0,7.5,7.0,4.0,71.0,12.0,1.76,Colombia,,,,,,,
2021-22,313,Morata,attaccante,Juventus,Juventus,0.0,2.0,6.914285714285715,8.0,4.0,28.5,35.0,6.1,26.0,7.4,10.0,7.0,37.5,30.0,6.15,2019.0,12.065579578280449,5.670545108616352,56.0,23.0,3.0,1.0,1.0,0.0,0.0,7.4,10.0,7.0,37.5,30.0,6.15,2019.0,12.065579578280449,5.670545108616352,56.0,23.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.209259259259259,8.0,7.0,31.25,28.5,6.121296296296297,1735.0,10.084023399278522,4.902462901547551,52.0,19.5,4.5,0.5,1.0,0.0,0.0,27.0,1.0,1.0,75.0,5.0,,,24.0,27.0,,23.0,2.0,11.0,3.0,1.89,Spain,right,,,,,,
2025-26,313,Morata,attaccante,Como,Milan,1.0,4.0,5.205882352941177,0.0,0.0,-5.0,17.0,5.5,9.0,6.875,5.0,0.0,12.5,16.0,6.09375,1110.0,4.817088529467583,0.9593266900628805,27.0,13.0,5.0,0.0,0.0,0.0,0.0,6.875,5.0,0.0,12.5,16.0,6.09375,1110.0,4.817088529467583,0.9593266900628805,27.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.051951058201058,7.25,4.5,25.875,27.0,6.109085648148149,1726.5,8.716006809379905,4.421598829329014,48.0,19.5,4.75,0.25,0.75,0.0,0.0,25.0,1.0,0.0,60.0,9.0,49.0,10.0,26.0,20.0,59.0,18.0,8.0,77.0,14.0,1.89,Spain,right,,,,,,
2016-17,563,Vives,centrocampista,Torino,Torino,0.0,1.0,5.333333333333333,0.0,0.0,-1.0,3.0,5.666666666666667,3.0,5.887096774193548,1.0,1.0,-1.5,31.0,5.935483870967742,2546.0,0.8866958925500512,1.9779205154627562,16.0,28.0,9.0,1.0,0.0,0.0,0.0,5.887096774193548,1.0,1.0,-1.5,31.0,5.935483870967742,2546.0,0.8866958925500512,1.9779205154627562,16.0,28.0,9.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.887096774193548,1.0,1.0,-1.5,31.0,5.935483870967742,2546.0,0.8866958925500512,1.9779205154627562,16.0,28.0,9.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,45.0,11.0,,,4.0,7.0,,5.0,0.0,0,0.0,1.78,Italy,right,,,,,,
2016-17,176,Fernandez M,centrocampista,Milan,Fiorentina,1.0,1.0,6.5,1.0,2.0,5.0,11.0,6.045454545454546,8.0,6.0,1.0,2.0,2.5,16.0,5.84375,1065.0,0.943882361985743,2.0433992259204388,25.0,11.0,3.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,2.5,16.0,5.84375,1065.0,0.943882361985743,2.0433992259204388,25.0,11.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,2.0,2.5,16.0,5.84375,1065.0,0.943882361985743,2.0433992259204388,25.0,11.0,3.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,61.0,5.0,57.0,7.0,12.0,7.0,,7.0,2.0,84.0,2.0,1.76,Chile,,,,,,,
2016-17,418,Goldaniga,difensore,Palermo,Palermo,0.0,1.0,5.339285714285714,2.0,0.0,-2.5,28.0,5.428571428571429,26.0,6.066666666666666,2.0,0.0,4.0,15.0,5.8,1211.0,0.9469588762149215,0.5766251794993877,7.0,14.0,4.0,0.0,0.0,0.0,0.0,6.066666666666666,2.0,0.0,4.0,15.0,5.8,1211.0,0.9469588762149215,0.5766251794993877,7.0,14.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.066666666666666,2.0,0.0,4.0,15.0,5.8,1211.0,0.9469588762149215,0.5766251794993877,7.0,14.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,36.0,17.0,,,1.0,3.0,,6.0,1.0,57.0,1.0,1.93,Italy,right,,,,,,
2017-18,418,Goldaniga,difensore,Sassuolo,Palermo,1.0,2.0,5.884615384615385,1.0,0.0,-0.5,13.0,5.923076923076923,13.0,5.339285714285714,2.0,0.0,-2.5,28.0,5.428571428571429,2329.0,1.6498693265020847,0.09611090086400509,10.0,26.0,11.0,1.0,0.0,0.0,0.0,5.702976190476191,2.0,0.0,0.75,21.5,5.614285714285714,1770.0,1.298414101358503,0.3363680401816964,8.5,20.0,7.5,0.5,0.0,0.0,0.0,0.363690476190476,-0.727380952380952,0.0,0.0,0.0,0.0,3.25,-6.5,6.5,13.0,0.1857142857142855,-0.371428571428571,559.0,1118.0,0.35145522514358163,0.7029104502871633,0.24025713931769133,-0.48051427863538265,1.5,3.0,6.0,12.0,3.5,7.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702976190476191,2.0,0.0,0.75,21.5,5.614285714285714,1770.0,1.298414101358503,0.3363680401816964,8.5,20.0,7.5,0.5,0.0,0.0,0.0,22.0,0.0,0.0,23.0,19.0,49.0,10.0,6.0,6.0,,6.0,0.0,0,1.0,1.93,Italy,right,,,,,,
2018-19,418,Goldaniga,difensore,Frosinone,Sassuolo,1.0,3.0,5.603448275862069,1.0,1.0,1.0,29.0,5.568965517241379,29.0,5.884615384615385,1.0,0.0,-0.5,13.0,5.923076923076923,1157.0,0.6130958087742329,0.09641800075769424,6.0,13.0,3.0,2.0,0.0,0.0,0.0,5.763522588522588,1.6666666666666667,0.0,0.3333333333333333,18.666666666666668,5.717216117216117,1565.6666666666667,1.0699746704970796,0.25638469370702904,7.666666666666667,17.666666666666668,6.0,1.0,0.0,0.0,0.0,0.3090505475601404,-0.0910256410256407,0.4714045207910317,-0.5,0.0,0.0,2.7182510717166815,-2.25,6.649979114420001,-1.0,0.21019641522571633,0.061538461538461764,540.2081903200736,-27.0,0.43210685098140467,-0.1669315337203443,0.22644425382123023,-0.24010358937084675,1.699673171197595,-0.5,5.90668171555645,-0.5,3.559026084010437,-0.5,0.816496580927726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.763522588522588,1.6666666666666667,0.0,0.3333333333333333,18.666666666666668,5.717216117216117,1565.6666666666667,1.0699746704970796,0.25638469370702904,7.666666666666667,17.666666666666668,6.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,43.0,11.0,,,6.0,4.0,,6.0,2.0,87.0,3.0,1.93,Italy,right,,,,,,
2019-20,418,Goldaniga,difensore,Genoa,Frosinone,1.0,4.0,5.681818181818182,1.0,0.0,1.0,11.0,5.590909090909091,8.0,5.603448275862069,1.0,1.0,1.0,29.0,5.568965517241379,2610.0,2.1074688034132123,0.7557153096422553,13.0,29.0,6.0,0.0,0.0,0.0,0.0,5.60911645825439,1.3333333333333333,0.3333333333333333,-0.6666666666666666,23.333333333333332,5.640204622963243,2032.0,1.45681131289651,0.31608140375465155,9.666666666666666,22.666666666666668,6.666666666666667,1.0,0.0,0.0,0.0,0.2226659808684917,0.1320812807881775,0.4714045207910317,-0.5,0.4714045207910317,0.5,1.4337208778404378,1.75,7.3181661333667165,0.5,0.20807078709270904,0.07019704433497509,629.2635907683415,140.5,0.625161957276974,0.22879973845556378,0.3108681413740977,0.3298022043891251,2.8674417556808756,1.5,6.944222218666553,1.5,3.2998316455372216,-2.5,0.816496580927726,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.723504010357459,1.5,0.25,0.5,21.25,5.680153467222432,1826.75,1.3293482037261128,0.3812173476908356,9.0,20.5,6.0,0.75,0.0,0.0,0.0,24.0,0.0,0.0,24.0,19.0,37.0,18.0,6.0,6.0,,4.0,0.0,0,3.0,1.93,Italy,right,,,,,,
2020-21,418,Goldaniga,difensore,Genoa,Genoa,0.0,5.0,5.729166666666667,0.0,1.0,-3.0,24.0,5.854166666666667,19.0,5.681818181818182,1.0,0.0,1.0,11.0,5.590909090909091,772.0,1.507259457372129,0.35961889661848545,6.0,8.0,4.0,0.0,0.0,0.0,0.0,5.72329394743188,1.0,0.3333333333333333,0.5,17.666666666666668,5.694317177075798,1513.0,1.4092746898531914,0.4039174023394783,8.333333333333334,16.666666666666668,4.333333333333333,0.6666666666666666,0.0,0.0,0.0,0.11847338691623661,-0.10139860139860168,0.0,0.0,0.4714045207910317,0.0,0.7071067811865476,0.75,8.055363982396383,-1.0,0.16200544465995004,-0.16608391608391626,791.4598326299741,-192.5,0.6139969721835621,0.44708182429894805,0.2709735578519802,0.1316004479303956,3.2998316455372216,0.0,8.956685895029603,-2.5,1.247219128924647,0.5,0.9428090415820634,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.715166844649604,1.4,0.2,0.6,19.2,5.662304591959764,1615.8,1.364930454455316,0.37689765747636556,8.4,18.0,5.6,0.6,0.0,0.0,0.0,25.0,0.0,0.0,36.0,17.0,,,4.0,2.0,,5.0,1.0,6.0,4.0,1.93,Italy,right,,,,,,
2021-22,418,Goldaniga,difensore,Cagliari,Genoa,1.0,6.0,5.5,0.0,0.0,-1.5,11.0,5.636363636363637,11.0,5.729166666666667,0.0,1.0,-3.0,24.0,5.854166666666667,1852.0,0.40032009687274694,0.7094417009502649,8.0,19.0,8.0,0.0,0.0,0.0,0.0,5.6714777081156384,0.6666666666666666,0.6666666666666666,-0.3333333333333333,21.333333333333332,5.671347091605713,1744.6666666666667,1.338349452552696,0.6082586357370019,9.0,18.666666666666668,6.0,0.0,0.0,0.0,0.0,0.05184253397818634,0.06285919540229878,0.4714045207910317,-0.5,0.4714045207910317,0.0,1.8856180831641267,-2.0,7.586537784494028,-2.5,0.12958299239079335,0.14260057471264398,754.1888947000539,-379.0,0.707100708931324,-0.8535743532702327,0.17682684867224924,-0.023136804345995188,2.943920288775949,-2.5,8.576453553512405,-5.0,1.632993161855452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717500148319114,1.1666666666666667,0.3333333333333333,0.0,20.0,5.694281604410914,1655.1666666666667,1.2041620615248878,0.43232166472201544,8.333333333333334,18.166666666666668,6.0,0.5,0.0,0.0,0.0,26.0,0.0,0.0,39.0,14.0,37.0,16.0,5.0,4.0,,5.0,1.0,8.0,5.0,1.93,Italy,right,,,,,,
2024-25,418,Goldaniga,difensore,Como,Cagliari,1.0,8.0,5.733333333333333,1.0,0.0,-3.0,30.0,5.833333333333333,28.0,5.538461538461538,0.0,0.0,-1.5,13.0,5.653846153846154,1017.0,0.6161536648869514,0.14596972800791264,4.0,12.0,3.0,0.0,0.0,0.0,0.0,5.519230769230769,0.0,0.0,-1.5,12.0,5.645104895104895,979.0,0.6804442866705358,0.1475284630432725,4.5,11.5,3.0,0.0,0.0,0.0,0.0,0.019230769230769162,0.038461538461538325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.00874125874125875,0.0174825174825175,38.0,76.0,0.06429062178358436,-0.1285812435671687,0.0015587350353598595,-0.003117470070719719,0.5,-1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6679328035470276,0.875,0.25,-0.375,18.0,5.681987427084409,1486.125,1.0732326178112999,0.3611233643023297,7.375,16.5,5.25,0.375,0.0,0.0,0.0,29.0,0.0,0.0,36.0,15.0,,,3.0,4.0,4.0,3.0,0.0,0,11.0,1.93,Italy,right,,,,,,
2016-17,468,Paredes,centrocampista,Roma,Empoli,1.0,1.0,6.666666666666667,3.0,1.0,8.0,18.0,6.222222222222222,15.0,6.234375,2.0,1.0,1.5,32.0,6.1875,2497.0,1.3084127535112202,3.771377118304372,53.0,29.0,11.0,0.0,0.0,0.0,0.0,6.234375,2.0,1.0,1.5,32.0,6.1875,2497.0,1.3084127535112202,3.771377118304372,53.0,29.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.234375,2.0,1.0,1.5,32.0,6.1875,2497.0,1.3084127535112202,3.771377118304372,53.0,29.0,11.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,12.0,77.0,3.0,4.0,9.0,,9.0,0.0,0,0.0,1.82,Argentina,right,,,,,,
2023-24,468,Paredes,centrocampista,Roma,Juventus,1.0,3.0,6.132352941176471,0.0,4.0,5.0,34.0,5.985294117647059,32.0,5.868421052631579,1.0,0.0,1.0,19.0,5.815789473684211,943.0,0.5949164545163512,1.7278349669650197,16.0,8.0,4.0,0.0,0.0,0.0,0.0,5.868421052631579,1.0,0.0,1.0,19.0,5.815789473684211,943.0,0.5949164545163512,1.7278349669650197,16.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.256487573099416,2.0,0.6666666666666666,3.5,23.0,6.075170565302145,1635.0,0.8629271380292872,3.0254023525243006,32.666666666666664,17.333333333333332,6.333333333333333,0.0,0.0,0.0,0.0,28.0,1.0,0.0,69.0,4.0,60.0,7.0,13.0,5.0,4.0,7.0,2.0,24.0,12.0,1.82,Argentina,right,,,,,,
2024-25,468,Paredes,centrocampista,Roma,Roma,0.0,4.0,6.675,1.0,1.0,8.0,20.0,6.275,15.0,6.132352941176471,0.0,4.0,5.0,34.0,5.985294117647059,2680.0,3.0285770436748862,2.5797851774841547,32.0,32.0,14.0,1.0,3.0,0.0,0.0,6.000386996904025,0.5,2.0,3.0,26.5,5.900541795665635,1811.5,1.8117467490956187,2.153810072224587,24.0,20.0,9.0,0.5,1.5,0.0,0.0,0.13196594427244612,0.26393188854489225,0.5,-1.0,2.0,4.0,2.0,4.0,7.5,15.0,0.08475232198142413,0.16950464396284826,868.5,1737.0,1.2168302945792675,2.433660589158535,0.4259751052595675,0.851950210519135,8.0,16.0,12.0,24.0,5.0,10.0,0.5,1.0,1.5,3.0,0.0,0.0,0.0,0.0,6.225453915118679,1.5,1.5,3.875,25.75,6.052701453388373,1896.25,1.404339614440687,2.913998058764264,32.5,21.0,8.25,0.25,0.75,0.0,0.0,,0.0,0.0,63.0,6.0,,,7.0,10.0,16.5,7.0,0.0,0,12.0,1.82,Argentina,right,,,,,,
